valid,train,ood
0.9300000071525574,0.8830000162124634,0.8600000143051147
0.9399999976158142,0.9240000247955322,0.9200000166893005
0.9100000262260437,0.925000011920929,0.949999988079071
0.9399999976158142,0.9520000219345093,0.9200000166893005
0.9300000071525574,0.949999988079071,0.9399999976158142
0.9100000262260437,0.9430000185966492,0.949999988079071
0.9100000262260437,0.968999981880188,0.949999988079071
0.9100000262260437,0.9649999737739563,0.9100000262260437
0.9399999976158142,0.9739999771118164,0.8999999761581421
0.9300000071525574,0.9819999933242798,0.949999988079071
