train,valid,ood
6.479999999999999716e+01,4.900000000000000000e+01,5.000000000000000000e+01
6.800000000000000000e+01,5.200000000000000000e+01,5.100000000000000000e+01
6.450000000000000000e+01,4.900000000000000000e+01,4.900000000000000000e+01
6.579999999999999716e+01,5.200000000000000000e+01,4.900000000000000000e+01
6.640000000000000568e+01,5.100000000000000000e+01,5.000000000000000000e+01
6.740000000000000568e+01,5.000000000000000000e+01,5.000000000000000000e+01
6.870000000000000284e+01,5.699999999999999289e+01,5.000000000000000000e+01
6.959999999999999432e+01,5.400000000000000000e+01,5.000000000000000000e+01
6.760000000000000853e+01,5.400000000000000000e+01,5.000000000000000000e+01
6.959999999999999432e+01,5.400000000000000000e+01,5.000000000000000000e+01
7.009999999999999432e+01,5.600000000000000711e+01,5.000000000000000000e+01
6.959999999999999432e+01,4.800000000000000000e+01,5.000000000000000000e+01
6.889999999999999147e+01,5.500000000000000711e+01,5.000000000000000000e+01
6.250000000000000000e+01,5.600000000000000711e+01,5.000000000000000000e+01
6.510000000000000853e+01,5.500000000000000711e+01,5.000000000000000000e+01
6.750000000000000000e+01,4.800000000000000000e+01,5.000000000000000000e+01
7.159999999999999432e+01,5.500000000000000711e+01,5.000000000000000000e+01
6.879999999999999716e+01,5.100000000000000000e+01,5.000000000000000000e+01
6.860000000000000853e+01,5.600000000000000711e+01,5.000000000000000000e+01
7.059999999999999432e+01,5.400000000000000000e+01,5.000000000000000000e+01
6.889999999999999147e+01,5.100000000000000000e+01,4.900000000000000000e+01
6.870000000000000284e+01,4.700000000000000000e+01,5.000000000000000000e+01
7.079999999999999716e+01,5.200000000000000000e+01,5.000000000000000000e+01
6.979999999999999716e+01,5.200000000000000000e+01,5.000000000000000000e+01
6.679999999999999716e+01,6.200000000000000000e+01,5.000000000000000000e+01
7.039999999999999147e+01,4.900000000000000000e+01,5.000000000000000000e+01
7.039999999999999147e+01,6.000000000000000000e+01,5.000000000000000000e+01
7.039999999999999147e+01,5.500000000000000711e+01,5.000000000000000000e+01
7.059999999999999432e+01,5.600000000000000711e+01,5.000000000000000000e+01
7.139999999999999147e+01,5.400000000000000000e+01,5.000000000000000000e+01
6.770000000000000284e+01,5.300000000000000000e+01,5.000000000000000000e+01
7.259999999999999432e+01,5.699999999999999289e+01,5.000000000000000000e+01
7.109999999999999432e+01,4.900000000000000000e+01,5.000000000000000000e+01
7.300000000000000000e+01,5.300000000000000000e+01,5.000000000000000000e+01
6.989999999999999147e+01,5.300000000000000000e+01,5.000000000000000000e+01
7.209999999999999432e+01,4.700000000000000000e+01,5.000000000000000000e+01
6.989999999999999147e+01,5.500000000000000711e+01,5.000000000000000000e+01
7.170000000000000284e+01,5.600000000000000711e+01,5.000000000000000000e+01
7.050000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01
7.289999999999999147e+01,4.900000000000000000e+01,5.000000000000000000e+01
7.390000000000000568e+01,5.900000000000000000e+01,5.000000000000000000e+01
7.139999999999999147e+01,4.900000000000000000e+01,5.000000000000000000e+01
6.790000000000000568e+01,5.000000000000000000e+01,5.000000000000000000e+01
7.279999999999999716e+01,5.500000000000000711e+01,4.900000000000000000e+01
7.420000000000000284e+01,5.300000000000000000e+01,5.000000000000000000e+01
6.950000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01
7.150000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01
7.250000000000000000e+01,5.400000000000000000e+01,5.000000000000000000e+01
7.189999999999999147e+01,5.300000000000000000e+01,5.000000000000000000e+01
7.120000000000000284e+01,4.900000000000000000e+01,5.000000000000000000e+01
7.409999999999999432e+01,4.600000000000000000e+01,5.000000000000000000e+01
7.200000000000000000e+01,5.300000000000000000e+01,5.000000000000000000e+01
7.200000000000000000e+01,5.300000000000000000e+01,5.000000000000000000e+01
7.350000000000000000e+01,5.699999999999999289e+01,5.000000000000000000e+01
7.239999999999999147e+01,5.200000000000000000e+01,5.000000000000000000e+01
7.189999999999999147e+01,5.400000000000000000e+01,5.000000000000000000e+01
7.289999999999999147e+01,5.200000000000000000e+01,5.000000000000000000e+01
6.950000000000000000e+01,5.400000000000000000e+01,5.000000000000000000e+01
7.670000000000000284e+01,5.900000000000000000e+01,5.000000000000000000e+01
7.039999999999999147e+01,5.699999999999999289e+01,5.000000000000000000e+01
7.309999999999999432e+01,5.000000000000000000e+01,5.000000000000000000e+01
7.409999999999999432e+01,6.300000000000000000e+01,5.000000000000000000e+01
7.359999999999999432e+01,4.900000000000000000e+01,5.000000000000000000e+01
7.590000000000000568e+01,5.300000000000000000e+01,5.000000000000000000e+01
7.440000000000000568e+01,5.200000000000000000e+01,5.000000000000000000e+01
7.109999999999999432e+01,5.799999999999999289e+01,5.000000000000000000e+01
7.340000000000000568e+01,5.000000000000000000e+01,5.000000000000000000e+01
7.390000000000000568e+01,5.400000000000000000e+01,5.000000000000000000e+01
7.490000000000000568e+01,4.900000000000000000e+01,5.000000000000000000e+01
7.420000000000000284e+01,5.100000000000000000e+01,5.000000000000000000e+01
6.919999999999998863e+01,4.800000000000000000e+01,5.000000000000000000e+01
7.100000000000000000e+01,6.100000000000000000e+01,5.000000000000000000e+01
7.320000000000000284e+01,4.900000000000000000e+01,5.000000000000000000e+01
7.409999999999999432e+01,5.799999999999999289e+01,5.000000000000000000e+01
7.300000000000000000e+01,5.500000000000000711e+01,5.000000000000000000e+01
7.350000000000000000e+01,6.200000000000000000e+01,5.000000000000000000e+01
7.470000000000000284e+01,5.400000000000000000e+01,5.000000000000000000e+01
7.620000000000000284e+01,4.900000000000000000e+01,5.000000000000000000e+01
7.229999999999999716e+01,5.000000000000000000e+01,5.000000000000000000e+01
7.350000000000000000e+01,5.200000000000000000e+01,5.000000000000000000e+01
7.250000000000000000e+01,5.100000000000000000e+01,5.000000000000000000e+01
7.640000000000000568e+01,5.200000000000000000e+01,5.000000000000000000e+01
7.229999999999999716e+01,5.000000000000000000e+01,5.000000000000000000e+01
7.540000000000000568e+01,5.300000000000000000e+01,5.000000000000000000e+01
7.289999999999999147e+01,5.500000000000000711e+01,5.000000000000000000e+01
7.529999999999999716e+01,4.400000000000000000e+01,5.000000000000000000e+01
7.459999999999999432e+01,5.900000000000000000e+01,5.000000000000000000e+01
7.570000000000000284e+01,5.699999999999999289e+01,5.000000000000000000e+01
7.459999999999999432e+01,5.200000000000000000e+01,5.000000000000000000e+01
7.550000000000000000e+01,4.800000000000000000e+01,5.000000000000000000e+01
7.670000000000000284e+01,6.000000000000000000e+01,5.000000000000000000e+01
7.559999999999999432e+01,5.400000000000000000e+01,5.000000000000000000e+01
7.670000000000000284e+01,5.100000000000000000e+01,5.000000000000000000e+01
7.500000000000000000e+01,5.300000000000000000e+01,5.000000000000000000e+01
7.320000000000000284e+01,6.300000000000000000e+01,5.000000000000000000e+01
7.429999999999999716e+01,4.900000000000000000e+01,5.000000000000000000e+01
7.370000000000000284e+01,5.100000000000000000e+01,5.000000000000000000e+01
7.590000000000000568e+01,5.400000000000000000e+01,5.000000000000000000e+01
7.379999999999999716e+01,5.000000000000000000e+01,5.000000000000000000e+01
7.670000000000000284e+01,4.900000000000000000e+01,4.900000000000000000e+01
7.570000000000000284e+01,5.100000000000000000e+01,5.000000000000000000e+01
7.409999999999999432e+01,5.699999999999999289e+01,5.000000000000000000e+01
7.670000000000000284e+01,5.100000000000000000e+01,5.000000000000000000e+01
7.579999999999999716e+01,5.400000000000000000e+01,4.900000000000000000e+01
7.379999999999999716e+01,5.400000000000000000e+01,5.000000000000000000e+01
7.640000000000000568e+01,4.900000000000000000e+01,5.000000000000000000e+01
7.720000000000000284e+01,5.400000000000000000e+01,5.000000000000000000e+01
7.650000000000000000e+01,5.600000000000000711e+01,5.000000000000000000e+01
7.620000000000000284e+01,5.100000000000000000e+01,5.000000000000000000e+01
7.309999999999999432e+01,5.300000000000000000e+01,5.000000000000000000e+01
7.760000000000000853e+01,5.100000000000000000e+01,5.000000000000000000e+01
7.850000000000000000e+01,5.699999999999999289e+01,5.000000000000000000e+01
7.089999999999999147e+01,5.600000000000000711e+01,5.000000000000000000e+01
7.760000000000000853e+01,4.900000000000000000e+01,5.000000000000000000e+01
7.089999999999999147e+01,5.500000000000000711e+01,4.900000000000000000e+01
7.740000000000000568e+01,5.000000000000000000e+01,5.000000000000000000e+01
7.670000000000000284e+01,5.100000000000000000e+01,5.000000000000000000e+01
7.629999999999999716e+01,5.000000000000000000e+01,5.000000000000000000e+01
7.820000000000000284e+01,6.000000000000000000e+01,4.800000000000000000e+01
7.429999999999999716e+01,4.800000000000000000e+01,5.000000000000000000e+01
7.620000000000000284e+01,4.900000000000000000e+01,5.000000000000000000e+01
7.779999999999999716e+01,5.900000000000000000e+01,5.000000000000000000e+01
7.879999999999999716e+01,5.400000000000000000e+01,5.000000000000000000e+01
7.189999999999999147e+01,5.000000000000000000e+01,5.000000000000000000e+01
7.559999999999999432e+01,5.000000000000000000e+01,5.000000000000000000e+01
7.720000000000000284e+01,5.200000000000000000e+01,5.000000000000000000e+01
7.829999999999999716e+01,5.400000000000000000e+01,5.000000000000000000e+01
7.670000000000000284e+01,5.500000000000000711e+01,5.000000000000000000e+01
7.650000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01
7.570000000000000284e+01,5.400000000000000000e+01,5.000000000000000000e+01
7.650000000000000000e+01,4.800000000000000000e+01,5.000000000000000000e+01
7.779999999999999716e+01,5.799999999999999289e+01,5.000000000000000000e+01
7.109999999999999432e+01,5.300000000000000000e+01,5.000000000000000000e+01
7.550000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01
8.020000000000000284e+01,5.500000000000000711e+01,5.000000000000000000e+01
7.850000000000000000e+01,5.100000000000000000e+01,5.000000000000000000e+01
7.760000000000000853e+01,5.400000000000000000e+01,5.000000000000000000e+01
7.690000000000000568e+01,5.799999999999999289e+01,5.000000000000000000e+01
7.600000000000000000e+01,5.100000000000000000e+01,5.000000000000000000e+01
7.890000000000000568e+01,5.699999999999999289e+01,5.000000000000000000e+01
7.679999999999999716e+01,4.600000000000000000e+01,4.900000000000000000e+01
7.629999999999999716e+01,4.700000000000000000e+01,5.000000000000000000e+01
7.579999999999999716e+01,5.100000000000000000e+01,5.000000000000000000e+01
7.760000000000000853e+01,5.699999999999999289e+01,5.000000000000000000e+01
7.590000000000000568e+01,4.800000000000000000e+01,5.000000000000000000e+01
7.900000000000000000e+01,5.799999999999999289e+01,5.000000000000000000e+01
7.729999999999999716e+01,5.300000000000000000e+01,5.000000000000000000e+01
7.750000000000000000e+01,5.500000000000000711e+01,5.000000000000000000e+01
7.829999999999999716e+01,4.400000000000000000e+01,5.000000000000000000e+01
7.779999999999999716e+01,5.500000000000000711e+01,5.000000000000000000e+01
7.800000000000000000e+01,6.000000000000000000e+01,4.900000000000000000e+01
7.879999999999999716e+01,5.400000000000000000e+01,5.000000000000000000e+01
7.720000000000000284e+01,4.800000000000000000e+01,5.000000000000000000e+01
7.970000000000000284e+01,4.500000000000000000e+01,5.000000000000000000e+01
7.470000000000000284e+01,5.500000000000000711e+01,5.000000000000000000e+01
7.540000000000000568e+01,5.300000000000000000e+01,4.900000000000000000e+01
7.779999999999999716e+01,5.200000000000000000e+01,5.000000000000000000e+01
7.870000000000000284e+01,4.900000000000000000e+01,5.000000000000000000e+01
7.829999999999999716e+01,5.000000000000000000e+01,5.000000000000000000e+01
7.790000000000000568e+01,4.800000000000000000e+01,5.000000000000000000e+01
7.840000000000000568e+01,5.500000000000000711e+01,5.000000000000000000e+01
7.829999999999999716e+01,4.400000000000000000e+01,5.000000000000000000e+01
